id,latitude,longitude,datetime,decibel_level,hour,day_of_week,is_weekend,temperature_c,humidity_%,wind_speed_kmh,precipitation_mm,traffic_density,near_airport,near_highway,near_construction,population_density,park_proximity,industrial_zone,vehicle_count,honking_events,public_event,holiday,school_zone,noise_complaints,sensor_id
322,40.785838369080025,-73.84298367776657,2023-06-11 07:53:00,78.86349397262843,7,6,1,25.692883502093753,48.50216170192127,23.610134610387775,0.845854730517824,5,0,0,0,15388,0,0,19,2,0,0,0,0,39
323,40.76407895068709,-73.89604739295466,2023-09-08 11:37:00,61.97819413017378,11,4,0,31.718860783212726,36.25913553533505,7.675068524094271,2.0941915018312467,2,0,1,1,18034,1,0,23,3,0,0,0,1,38
324,40.611973558778374,-74.04531364106862,2023-05-31 11:31:00,38.96862912172701,11,2,0,21.15429134601972,57.436068384341766,23.244249787915855,4.287948159673737,3,0,0,0,11510,0,0,28,2,0,1,0,1,17
325,40.881946112265275,-73.78810480788935,2023-04-10 12:34:00,61.38689438032709,12,0,0,18.57941032649798,33.9179971200536,20.239333166282538,0.407000557451146,3,1,0,0,3425,1,0,22,0,0,0,0,1,31
326,40.795158766678306,-73.72246974425751,2023-07-15 02:14:00,64.35815838711181,2,5,1,18.257479832219644,55.58841836512389,15.94565340785536,3.669686857443055,2,0,0,0,16011,0,0,25,3,0,0,0,1,1
327,40.72174162100456,-73.78940085872489,2023-03-29 14:31:00,54.89401780071087,14,2,0,1.3098524784997814,31.01649604082073,4.785217580642813,0.2592076700715236,1,1,1,0,26498,0,0,25,3,0,0,0,1,6
328,40.74468829849374,-74.19921744740427,2023-11-20 06:53:00,59.84781606191757,6,0,0,23.21605604999372,66.96822966400495,16.668346553889194,0.48412330998393754,2,0,1,0,20543,0,0,17,3,0,0,0,1,31
329,40.66784002497111,-73.88179931490829,2023-02-10 22:57:00,80.30195198863352,22,4,0,18.939164911970906,72.77563791089969,2.9104950495850845,0.07576781329803636,5,0,0,1,1397,0,0,12,3,1,0,0,2,6
330,40.59909239580046,-74.17443230927896,2023-05-28 00:55:00,71.64927162301741,0,6,1,20.998394354625074,27.727596397495365,3.95076205595005,0.30353472259400305,2,0,0,0,22685,1,0,17,4,0,0,0,0,36
331,40.64238907146051,-74.07119638983315,2023-08-21 01:07:00,55.754358856219,1,0,0,13.019764641414067,52.74616884261374,16.63666131730864,4.98514742461527,4,0,0,0,12106,1,0,11,0,0,0,0,0,8
332,40.80313844418575,-74.17023764982612,2023-12-19 00:49:00,49.02400830404568,0,1,0,15.308801847160359,24.96101904584115,12.215259278738548,1.230294642136757,1,1,0,0,22786,1,0,17,4,0,1,0,1,29
333,40.5057573954519,-73.89810227352531,2023-11-02 05:28:00,61.729826823902286,5,3,0,15.122825444477789,61.87277118794017,37.02177303448894,0.161695430396764,4,0,0,0,25084,0,0,14,6,0,1,0,1,9
334,40.54642905620277,-73.8567050432537,2023-04-20 07:22:00,62.86543220649562,7,3,0,25.15136088851127,38.50830085507518,15.02823221521082,6.424139976357333,2,0,0,0,17944,1,0,29,3,0,0,0,1,22
335,40.5184010568087,-74.14275618096706,2023-11-06 02:19:00,69.96199187363317,2,0,0,15.348681143778347,56.933711978709546,30.314324882884005,4.223802326326928,1,0,0,0,9381,0,0,20,2,0,0,0,0,10
336,40.51629152092759,-74.00808055847752,2023-07-01 19:23:00,59.64683287432341,19,5,1,32.57862225476858,56.222270656900385,21.20990105464971,2.81040414822674,4,0,0,1,9396,1,0,18,1,0,0,0,1,24
337,40.8421842336044,-73.97188174552223,2023-04-17 09:37:00,70.11499575361862,9,0,0,21.016036933105262,84.70480423356602,28.163426745693418,5.42028854270204,4,0,0,0,12207,0,0,20,3,0,0,0,2,40
338,40.781463143752006,-74.01547348911954,2023-06-22 07:56:00,84.35154040060229,7,3,0,9.070221380029878,58.435825579810604,10.404639320615967,0.49725459442769915,1,0,1,0,29715,0,1,18,7,0,0,0,2,2
339,40.68966953163493,-74.13948749975741,2023-06-07 06:39:00,73.15501022444262,6,2,0,17.100175947236302,60.80989358028209,37.67619891353316,3.620286353777449,1,0,0,0,22483,1,0,15,4,0,1,0,1,20
340,40.5391336642604,-73.99052610490627,2023-09-02 08:36:00,64.51911492669227,8,5,1,13.43827414490509,48.115718803506624,21.203539876576958,2.3423091660982163,3,0,1,0,4371,0,0,22,2,0,0,0,1,17
341,40.696646350046734,-73.82441097609579,2023-12-14 08:55:00,63.16849528946705,8,3,0,2.6393227112598296,86.43557222279718,33.25296285140999,4.0767412296513035,1,0,0,1,4041,1,0,23,3,0,0,0,2,33
342,40.68938870831222,-74.16449616773338,2023-03-22 15:33:00,61.433268658201285,15,2,0,29.196296580796528,74.40301366077267,14.60182773904454,3.1882275161333387,2,0,0,1,7844,0,0,22,1,0,0,0,2,14
343,40.56928074796401,-74.15990999295906,2023-08-20 02:32:00,76.80640912452145,2,6,1,22.92199779554003,39.97837032119891,4.008453962020981,0.8508103830230884,5,0,0,0,10897,1,0,24,3,0,0,0,0,32
344,40.67354065969519,-74.02261435408201,2023-12-29 03:30:00,58.72686554048697,3,4,0,21.732451225295186,79.09467100433625,26.948465908833953,2.9779705490533384,3,0,0,0,22782,1,0,21,4,0,0,0,0,37
345,40.65940189375895,-73.72913714419055,2023-12-16 21:05:00,65.45222708999982,21,5,1,19.15782562209793,50.2677452129563,0.3103859334969794,0.6088598846668122,1,0,0,0,18096,1,0,15,3,0,0,1,0,24
346,40.74634003922088,-73.86571367663855,2023-12-20 23:52:00,65.51197901881085,23,2,0,8.325877019152937,78.00670004735159,19.01171906262033,0.7967570438434902,5,0,0,0,4456,1,0,18,2,0,0,0,1,41
347,40.75403746034706,-73.86066502166372,2023-11-13 15:05:00,59.98215807188468,15,0,0,14.614680023111942,77.60216478054514,7.71207610665837,0.22836690761453352,3,0,1,0,11876,0,0,17,3,0,0,0,1,20
348,40.51812160390882,-74.01904000458107,2023-01-23 23:28:00,51.27534452115899,23,0,0,23.89246542348809,33.22091307339981,25.095020177414487,5.469094823400495,2,0,0,1,24331,0,0,18,2,1,0,1,0,49
349,40.64984504585059,-73.90316960439573,2023-03-31 20:29:00,68.22974503617668,20,4,0,10.64145979152248,69.07987919685038,39.17679492551409,0.6878089926525137,5,0,1,0,5406,0,0,21,5,0,0,0,1,6
350,40.75034396628569,-74.19493440798612,2023-01-26 04:35:00,64.38996028144616,4,3,0,0.27761478624430325,40.345007851457176,18.576116252825837,1.470533638193321,1,0,0,0,14165,0,1,11,5,0,0,0,0,33
351,40.70125450343203,-73.88195197679524,2023-03-22 10:21:00,70.0024046943657,10,2,0,16.410257945533516,40.82448689948677,32.699930261026665,0.9929673803501252,1,0,0,0,12791,1,0,19,3,0,1,0,1,50
352,40.84259593647533,-73.74335652621188,2023-02-12 19:15:00,59.66399693560833,19,6,1,17.00769712180723,40.74436538164065,20.311367478044843,6.4341609042047585,2,0,0,0,14144,0,0,16,2,0,0,1,2,28
353,40.76347745264758,-73.8937132658276,2023-05-28 03:02:00,77.20821298813048,3,6,1,18.948943914902966,70.78977732919637,19.833601244160963,0.816084364641897,3,0,1,0,27897,1,1,26,5,0,0,0,2,11
354,40.56517377083257,-73.76315070326683,2023-07-26 14:32:00,56.23226218788155,14,2,0,23.099630504601755,36.087822925477525,37.216939727151114,3.0150791592453827,5,0,0,0,8649,1,0,23,3,0,0,1,0,36
355,40.52822749896017,-73.83801347226695,2023-02-14 11:50:00,82.12040284017893,11,1,0,22.46324068561846,20.063408467226317,35.59863474986726,3.867791389879267,2,1,1,0,4877,0,0,21,3,0,0,0,0,20
356,40.75696771128253,-74.13972079179815,2023-10-24 19:32:00,47.52363490171739,19,1,0,19.811388636707452,70.06657974378432,31.432018607518977,1.1440071425227831,3,0,0,0,20906,1,0,19,2,0,1,0,0,6
357,40.510604524216646,-73.74877334635708,2023-07-05 02:49:00,69.3477006455689,2,2,0,26.368719716606964,31.98293206845877,11.850230132671363,0.9501829068504536,4,0,1,0,6651,1,1,30,2,0,0,0,1,8
358,40.73431023250939,-74.16677807782212,2023-02-26 03:51:00,69.75430682526624,3,6,1,7.367211534306797,27.313767671548426,21.800336628957623,2.7546361054412993,4,0,0,0,13818,0,0,24,1,0,0,0,0,19
359,40.876092096569984,-73.93301626372612,2023-01-29 10:41:00,57.04442932059118,10,6,1,21.532072701341733,36.626128441584214,8.9558893322274,4.881304491716621,3,0,0,1,5112,0,0,12,3,0,0,0,1,15
360,40.73018967115035,-74.12893143810328,2023-07-19 22:23:00,69.24393937861012,22,2,0,22.385768543358598,46.593036562589276,17.75666792186159,2.8124369334579877,1,0,0,1,28341,0,1,15,3,0,0,0,1,22
361,40.655267970482605,-74.19414669463455,2023-08-06 23:38:00,77.7951866976016,23,6,1,9.323063997438323,53.31344292312405,19.368522630391624,0.5152794360074154,1,0,0,1,5565,1,0,29,2,0,0,1,1,2
362,40.75731528737694,-73.98898286993618,2023-03-21 05:20:00,42.831811606459354,5,1,0,7.479905739223275,23.119902849884156,33.26560160677324,4.38401586929465,4,0,0,0,22290,0,0,22,3,0,0,0,1,28
363,40.683301156196606,-74.05247964617293,2023-09-24 16:30:00,70.02744807490815,16,6,1,12.77840511467079,87.94013328391523,35.841134612999724,0.9806793600876993,1,0,0,0,22807,1,0,17,3,0,0,1,2,36
364,40.71824671572637,-73.9569997531012,2023-02-05 19:20:00,40.06729179669922,19,6,1,13.369209902392956,70.12441373936906,16.584802495859115,1.7171260713858825,1,1,0,0,26130,0,0,19,4,0,0,0,1,36
365,40.87658592351061,-73.91140005663273,2023-12-16 13:58:00,55.34335196476792,13,5,1,23.273936244517017,42.62358457270353,0.7081778029294883,3.5608750416306316,3,0,0,1,27716,1,1,23,2,0,0,0,0,44
366,40.65444105512031,-74.17813046384553,2023-05-16 00:19:00,81.29166364900945,0,1,0,13.698228514162334,42.30880800997781,34.47095359157419,0.41748244757440994,3,0,0,0,5977,1,0,21,6,0,0,0,0,18
367,40.88447622552957,-74.13849835243813,2023-11-24 07:37:00,59.18217966607946,7,4,0,12.005560372031573,51.397978455792156,6.971147140054428,3.0696828077018923,1,0,0,0,20062,1,0,21,3,0,1,0,1,12
368,40.862140256782425,-73.92067880177478,2023-06-09 04:53:00,53.261200355910276,4,4,0,13.718563843138085,63.83713759341231,24.87527855561574,1.8134868947173808,3,0,0,0,9775,0,1,22,2,0,1,0,0,19
369,40.57831645391572,-74.02841632341368,2023-09-17 13:08:00,63.020622710153184,13,6,1,25.83042633907948,30.246114661227743,0.9988360173652477,4.476248934048103,5,0,1,0,22325,0,0,17,2,0,0,0,2,26
370,40.52774452035007,-73.83541325622528,2023-01-10 18:45:00,85.67906338163553,18,1,0,18.091303620638666,33.22508696354666,15.980259010422571,0.37741275734000246,4,0,1,0,24713,0,0,19,2,0,0,0,1,25
371,40.540311200550974,-73.87385417570404,2023-05-16 13:10:00,46.68317752793974,13,1,0,16.745242822501616,80.16042079834855,39.438412084613994,1.0918082771026487,5,0,0,0,11188,0,0,11,3,0,0,0,2,28
372,40.50728873026062,-73.77719781850504,2023-08-15 23:08:00,54.48690088360655,23,1,0,17.22996150909264,37.93784467223508,4.027744044152124,3.5776446880148303,5,0,1,0,1841,0,0,21,1,0,0,1,0,15
373,40.53777718430237,-73.85375358666539,2023-08-12 20:02:00,79.97431683179626,20,5,1,27.044422340285657,46.61364985826243,16.947726079985692,0.038838076803405765,1,0,0,1,11567,1,0,20,2,0,0,0,1,10
374,40.773202709366544,-73.98503446130493,2023-12-25 11:48:00,83.57702343537733,11,0,0,12.755797913777307,80.9890295665082,12.285998007598087,0.23802065216123905,1,1,0,0,5038,1,1,24,3,0,0,0,1,39
375,40.52847545938409,-73.86351668880279,2023-07-05 18:03:00,63.96568775709716,18,2,0,27.208558036580726,66.42034805798758,36.203524935530574,9.326703300298561,5,0,0,1,2804,0,0,13,5,0,0,0,1,34
376,40.62759025211751,-74.0623094128723,2023-04-23 01:49:00,52.60947297473358,1,6,1,19.473474092450527,43.919831553918186,34.773604316294204,0.6581033743059521,5,0,1,0,9921,1,1,21,1,0,0,0,1,13
377,40.83795012438778,-74.04684325061089,2023-02-15 11:18:00,85.95843501809159,11,2,0,16.877064326172565,67.85896820072345,9.507950412249153,7.421693453004079,2,0,0,0,5349,0,0,19,4,0,0,0,0,16
378,40.50930877429433,-73.8055074200396,2023-05-13 12:00:00,80.94442391749197,12,5,1,35.50630348553997,21.37782507669896,3.247511482017247,0.40308594292307764,2,0,1,0,10655,0,1,17,6,0,0,0,1,40
379,40.825787393035576,-73.97679024179921,2023-09-30 17:51:00,71.78946987762232,17,5,1,10.610523571409825,71.49498620079557,25.0855357624447,0.8959972673227365,4,0,1,0,15906,1,1,12,0,0,0,0,1,31
380,40.61274190990936,-73.80080982974083,2023-04-29 07:45:00,56.8759765106258,7,5,1,15.524199683030957,54.09112283613676,13.45474847534839,2.7956770344648763,5,0,0,0,15879,1,0,22,3,0,0,0,3,1
381,40.54726593104866,-73.78878881316587,2023-08-15 22:39:00,64.50970659161963,22,1,0,9.372981325851999,76.92275030991229,26.88337562424252,2.144593639369535,3,0,0,0,5946,0,1,23,3,0,0,0,1,49
382,40.778694866145656,-73.77121883116936,2023-12-22 22:05:00,63.396399189551694,22,4,0,24.667233793753187,86.82463564045278,1.284790242712579,1.7403530513444023,2,0,0,0,11359,1,0,24,0,0,0,0,2,47
383,40.75157713871195,-73.7416823820794,2023-05-25 05:39:00,68.30851304615578,5,3,0,29.824322535561755,84.80519846461978,5.335969407099577,1.5096161754405013,1,0,0,0,24502,1,0,18,4,0,1,0,0,23
384,40.85098880541082,-73.98450738974336,2023-05-10 10:40:00,79.51001438131337,10,2,0,29.68945946983247,83.64855304187385,27.454889310905735,3.7086375794606927,5,1,0,0,7657,0,0,31,4,0,0,1,1,14
385,40.79402841752155,-74.04056659083943,2023-10-25 12:58:00,73.79417041137403,12,2,0,26.567641272022033,55.8518969153721,8.49482621209991,0.5356244185793974,3,0,0,0,16989,0,0,16,2,0,0,0,0,39
386,40.82139237215394,-73.90890062670294,2023-05-13 11:37:00,54.226239230152416,11,5,1,16.61665672542824,45.20994798972566,34.303507030496064,1.1684812562340388,3,0,0,0,18956,1,0,19,2,0,0,0,1,30
387,40.612813829028525,-74.01441378828119,2023-10-07 22:37:00,78.76496450019538,22,5,1,15.443313157571074,52.55247273114709,2.3436355084054172,0.33790810383202735,3,0,0,0,14266,1,0,23,5,0,0,0,0,42
388,40.570975817511886,-73.89946291659989,2023-05-30 14:16:00,68.13132140013155,14,1,0,6.301811592541544,68.29272023193525,8.619279311422986,1.812391692892988,1,0,0,0,7240,0,0,22,1,0,0,0,1,20
389,40.80024590065634,-73.84720706867809,2023-04-04 00:08:00,71.87065795858916,0,1,0,32.25111474627255,81.87984438098307,39.942409939402744,0.5768164701449524,2,0,0,0,22350,0,0,18,5,1,0,1,0,25
390,40.822733895706904,-73.85579749075393,2023-02-07 13:44:00,79.66540859278604,13,1,0,21.282846547039274,34.48904121000837,17.323044103471705,0.8124569918591895,3,0,0,0,10585,1,0,26,1,0,0,0,1,11
391,40.89620205680027,-74.01272355648995,2023-06-19 14:28:00,53.88419750486449,14,0,0,14.556301665913619,84.27352109231921,28.11862654178574,1.2744818078778661,2,0,0,0,16776,1,1,13,4,0,0,0,0,26
392,40.66504707076457,-74.11656989915063,2023-11-09 10:33:00,64.64174421293536,10,3,0,27.29639822290877,77.06261623789223,7.306521954280547,0.05427088844235833,4,0,0,0,17640,1,0,21,3,0,0,0,0,21
393,40.64880723431711,-73.9847353307689,2023-08-14 12:21:00,59.68545448640785,12,0,0,11.190648382679994,88.51992106247643,24.39474939942151,0.19288510041335888,1,0,1,0,1127,0,0,21,4,0,0,0,2,5
394,40.8105651842968,-74.12870292795905,2023-03-16 16:01:00,49.32140574634544,16,3,0,20.846354239558718,81.61762412971811,29.044242734776738,2.3162738134360685,2,0,0,0,10574,1,0,17,4,0,0,0,1,7
395,40.636321416101204,-73.7549514824081,2023-10-12 09:57:00,68.4670997760492,9,3,0,16.791596059964156,39.595613078433466,12.579065434660421,1.1206269950676095,2,0,0,0,12920,1,1,16,0,0,0,0,0,12
396,40.872302930241425,-74.02706126963108,2023-10-04 18:54:00,90.11556551584424,18,2,0,22.470739979162108,27.41691379408334,33.15588447903511,4.001855591004875,3,1,1,0,15392,1,0,12,0,0,0,0,2,2
397,40.8433651007372,-74.12277012638835,2023-09-01 11:22:00,46.59922255494247,11,4,0,17.55498522569715,27.856875039411204,24.13670313889133,2.372737364625877,3,0,0,1,15917,1,0,19,2,0,0,1,0,39
398,40.67159761095001,-74.18727612004713,2023-08-21 00:31:00,64.67719388950529,0,0,0,7.84350476222143,40.38563230047933,15.564920384601209,0.01626786513518274,1,0,1,0,24251,1,0,18,5,0,0,0,0,21
399,40.800348427116596,-73.87708880685676,2023-01-10 22:06:00,71.40542935074774,22,1,0,18.529034608690264,62.992860678917744,22.305695733726342,1.917938954258198,2,0,0,0,25238,1,0,19,2,0,0,0,3,32
400,40.80181714963387,-73.88154884127263,2023-06-11 03:16:00,66.23078201656182,3,6,1,25.342048993127534,76.30242282680209,23.07043389743697,0.19682467838952267,5,1,1,1,28276,1,0,23,2,0,0,1,1,5
401,40.54124954753437,-74.02969791670935,2023-05-06 06:41:00,63.86871947484259,6,5,1,17.795485159022103,82.94752148870953,6.621411707754641,3.0367569611837752,3,0,1,0,28723,1,0,17,2,0,0,0,1,27
402,40.861021162671825,-74.16414405557617,2023-05-14 09:38:00,52.007836365541756,9,6,1,23.425805851123602,63.662736905846295,16.109294794678647,9.537188056298067,3,0,0,0,3205,1,0,14,2,0,0,0,2,31
403,40.702100948979144,-73.99518555255239,2023-12-18 21:21:00,67.32786742940164,21,0,0,10.681293600281627,20.39419189236376,13.737223520779725,1.5151529374244284,4,0,0,1,29756,1,1,14,4,0,0,0,0,12
404,40.8305829864431,-74.0443912524683,2023-11-28 20:51:00,57.43236022984074,20,1,0,17.816174447111035,33.042174356297345,16.036108903165044,2.2963163278535204,1,0,1,1,9513,1,0,16,5,0,1,1,2,36
405,40.62801984041224,-73.86143968013249,2023-11-10 12:58:00,43.100782950214466,12,4,0,13.628426814379958,26.980834269735755,30.444423539410316,0.5418181535591562,2,0,1,0,11548,0,0,24,4,0,0,0,0,21
406,40.85820929139848,-73.89711037527366,2023-06-15 23:50:00,76.94592220513731,23,3,0,23.228865880732968,45.4327132898307,19.301536298666907,1.1510758533523004,2,1,1,0,5379,0,0,23,2,0,0,1,1,19
407,40.65568067149366,-74.01770313590123,2023-01-06 23:48:00,74.58385819842043,23,4,0,18.22044093583397,55.09456955436222,37.61264612957057,3.8772084561274207,2,0,0,0,9067,0,0,26,4,0,0,0,3,3
408,40.50433506059212,-74.0910537228725,2023-12-03 08:51:00,65.5166097685108,8,6,1,22.83051573435629,23.03780250049926,11.747056534337448,0.3664590123015073,3,0,1,0,12305,0,0,23,3,0,0,0,0,17
409,40.862152790567706,-73.7059820169222,2023-10-07 15:01:00,67.29074688205702,15,5,1,25.613972983105064,44.39345830569587,16.62814313139716,0.6172275210639763,1,1,0,0,27493,0,0,23,1,0,0,0,1,30
410,40.53651467071445,-73.97299918940195,2023-09-11 16:54:00,75.74318012715561,16,0,0,22.841330025849718,32.54257722377258,31.478272419161655,1.1791377351943282,2,0,0,0,13148,1,0,21,5,0,0,0,1,36
411,40.62772545503616,-73.85586288210989,2023-12-27 01:24:00,67.24339656778082,1,2,0,19.91182904005551,65.29491163812118,21.84098373283001,2.491318760561491,5,0,0,1,23661,0,0,17,2,0,0,0,0,9
412,40.88002478682032,-74.12972351621082,2023-12-28 20:36:00,74.04017554761315,20,3,0,11.012514190420163,52.4990658527038,21.88112585697791,0.9428379160484717,4,1,0,0,13901,0,0,30,4,0,0,0,2,34
413,40.88024285877502,-73.95720515017031,2023-07-20 06:35:00,62.0251779912615,6,3,0,17.980497225331693,54.67223528537362,2.1336065202073407,5.2547554390851055,4,0,0,0,11888,1,0,21,2,0,1,1,0,29
414,40.729375155249315,-74.18623164006527,2023-08-28 00:13:00,78.11983738573946,0,0,0,14.268367185889169,49.93842516234228,15.943986508738233,0.1984411436535868,2,0,0,0,10708,0,0,26,1,0,0,0,4,10
415,40.75273488486792,-73.94727244104477,2023-06-17 07:54:00,68.20785725932684,7,5,1,15.591552303070415,86.92137973405968,10.8293492968693,0.926625558122567,3,0,0,0,12485,1,0,27,3,0,0,0,0,9
416,40.67937820879133,-73.71799129644116,2023-02-24 17:10:00,66.94051943605874,17,4,0,15.378260944748245,35.03145875850943,39.973404913244615,2.4685487455752124,4,0,0,0,21708,0,0,12,1,0,0,1,2,40
417,40.617284308679224,-74.00789664350711,2023-11-09 04:28:00,52.29938911287968,4,3,0,11.14052097652429,56.166498189071206,12.334202825292412,0.5123326138200542,4,0,1,0,15117,0,0,36,0,0,1,0,0,50
418,40.631465818147966,-74.18050199371255,2023-05-18 21:48:00,67.86955854301709,21,3,0,4.298629876062071,71.52121578557352,35.37986139175454,2.136630629901871,4,0,0,0,28621,1,0,19,0,0,0,0,1,11
419,40.769007382430814,-74.18452210454033,2023-11-14 11:40:00,56.68045082505549,11,1,0,13.322998661705633,58.97910891941938,27.049349401619097,0.3587724379782519,4,0,0,0,15220,1,0,22,3,0,0,0,2,19
420,40.80094981177507,-74.00600662002657,2023-12-31 20:31:00,58.617172734715055,20,6,1,19.353656163469115,85.03146200017608,13.636656367683617,0.11521645674860259,2,0,0,0,25694,1,0,19,5,0,0,0,0,22
421,40.81663161749034,-74.1199875317684,2023-05-24 06:08:00,56.846243716838785,6,2,0,8.56276068200757,46.45778489488989,21.741375134964947,0.25797652343387534,1,0,0,0,17221,0,0,21,2,0,0,0,1,50
422,40.815847257117824,-74.18832395183591,2023-05-13 19:58:00,54.33765068100775,19,5,1,18.10977565530137,52.45730640412246,33.62143519796775,5.318085353518272,1,0,0,0,8081,0,0,23,4,0,0,1,0,49
423,40.536482441219476,-73.82189319302492,2023-08-31 22:44:00,86.24771403016962,22,3,0,31.30187897017675,26.19656206503099,35.334731921236475,1.6048122724937155,3,0,0,0,3371,1,0,19,2,0,0,0,0,22
424,40.69776812188103,-73.97073849555906,2023-01-03 12:58:00,78.31339061988403,12,1,0,25.161395886765675,62.62993777363499,6.415755000245809,3.1826634021590814,5,1,0,0,6016,0,0,24,4,0,0,0,1,49
425,40.52302350400666,-74.05537761401368,2023-02-23 11:20:00,84.20367502144262,11,3,0,29.504790563843706,40.17483779136742,13.582925648326786,0.8088947550584833,1,0,1,0,7302,0,0,26,2,0,0,0,0,47
426,40.71981155292949,-73.74995840849176,2023-09-02 04:29:00,52.77104980444436,4,5,1,20.737895138529083,31.22163276608982,13.408927208542867,1.7962074841403974,5,0,0,0,7382,0,0,22,3,0,0,0,1,16
427,40.67661220054935,-74.14193051989974,2023-05-31 21:38:00,65.71253749910892,21,2,0,26.172568760905122,58.11719050331556,1.6817918430377876,1.3662041389119524,1,0,0,1,23923,1,1,19,7,0,0,1,3,17
428,40.85508167310332,-73.72204058552234,2023-12-30 00:20:00,52.06492374795904,0,5,1,12.932246886725487,57.26171843659374,23.929510394075862,5.8278607293731115,1,0,0,0,13607,1,0,18,5,0,0,0,2,40
429,40.64036600502083,-74.04301664131133,2023-07-05 11:08:00,58.04305122802936,11,2,0,13.489618130846111,25.311014885683328,34.19280211968752,2.7532793245893497,3,0,0,0,29494,0,0,18,3,0,0,1,0,7
430,40.54682680657104,-73.75579816384567,2023-08-19 02:30:00,55.81873016583425,2,5,1,-1.173981442962308,68.8750817446131,15.262975513020711,2.6226901770347557,4,1,0,0,12452,0,0,23,0,0,0,1,1,31
431,40.557196672821135,-73.89852856176027,2023-05-11 09:58:00,77.39584006441561,9,3,0,26.303018318296093,63.6640533455597,29.60143779936708,0.09492395900662332,3,0,0,0,23836,1,0,17,1,0,0,0,1,4
432,40.804604252686985,-73.78664632012926,2023-03-17 23:41:00,61.0377032189824,23,4,0,28.782267858739203,33.2312097922548,25.108016544029596,1.5955477932677313,1,0,0,0,23776,0,0,20,3,0,0,0,1,29
433,40.7472872253265,-73.70799341839476,2023-04-07 17:19:00,75.68379333694017,17,4,0,14.12775928256911,52.860440350783065,15.025949419720032,1.2584356419790315,4,0,0,0,28161,1,0,21,3,0,0,0,1,7
434,40.540449070449114,-74.05579728109063,2023-09-16 15:02:00,71.04120889588518,15,5,1,16.222338055219353,70.4226041534992,5.642391979691883,5.257801629121648,4,0,0,1,22180,1,1,26,1,0,0,0,1,43
435,40.533642722446,-73.7194322572962,2023-02-22 22:35:00,88.03638752104789,22,2,0,12.72296520416327,57.060501837889355,28.372954111038695,0.5950392408541606,4,0,0,0,16865,1,0,15,3,0,0,0,1,30
436,40.78038765258365,-74.0052590525488,2023-10-18 04:41:00,50.20555776860276,4,2,0,20.67857486034244,47.684235332849916,34.182606757649616,0.6289652493689967,5,0,1,0,19825,0,0,22,1,0,0,1,0,3
437,40.52910520254568,-74.00724404763154,2023-02-24 23:20:00,77.59233239786799,23,4,0,25.874527817122686,42.563692065666054,27.434179696059676,1.0598342541386678,1,0,0,0,28275,1,0,18,2,0,0,0,1,25
438,40.82874402371614,-74.02980644787274,2023-04-03 18:08:00,76.46440870400727,18,0,0,5.800596182832713,62.72757066508375,0.7151393613927226,0.5577610754446716,2,0,0,0,2017,0,1,25,2,0,0,0,1,34
439,40.782496890862596,-73.9292961963262,2023-08-23 05:58:00,55.26621161972965,5,2,0,20.866069714495765,85.73760888171684,8.64931577563965,0.2766489629946446,3,0,0,0,21885,0,0,11,3,0,0,0,3,33
440,40.53253951225676,-74.12292747841076,2023-12-10 05:44:00,75.0713333647316,5,6,1,16.06329759796598,67.02213883342384,2.7791993953412764,3.895631780765822,5,0,1,0,4047,0,0,18,4,0,0,0,0,31
441,40.53393508563408,-73.923144257321,2023-12-22 17:37:00,68.36144963026229,17,4,0,18.793760743766825,25.232213254542085,22.81544398304907,1.634142427020293,3,0,1,1,14492,0,0,25,6,0,0,0,1,24
442,40.89465583140047,-73.929147593795,2023-10-14 09:59:00,62.72523740046592,9,5,1,21.212958011720037,52.24794814374936,30.259107153616497,3.9517884907968424,2,0,0,1,11260,0,0,20,2,0,0,0,1,38
443,40.649708318302444,-73.81904909369757,2023-07-20 04:08:00,56.760645130280004,4,3,0,16.682582928590254,82.35768920574392,4.423167482746377,3.557308621196946,4,0,1,0,23178,1,0,19,3,0,0,0,1,46
444,40.648256858826755,-73.7831750190312,2023-02-11 17:33:00,57.80890548550814,17,5,1,17.274892026159534,26.61236980607608,33.53351282373541,0.6626894032632961,2,0,0,0,14894,0,0,31,1,0,0,0,0,4
445,40.825119826903,-73.97977932484379,2023-11-05 13:54:00,85.49812095785926,13,6,1,16.50287382711753,89.22129984962804,22.22035913581933,1.5869847848078726,3,0,1,0,12857,1,0,23,4,0,0,0,0,48
446,40.878899430953545,-74.04883337532425,2023-06-11 01:04:00,65.00682818957483,1,6,1,24.79221341251797,86.43485755517949,27.598760485668997,0.17377048495908776,2,0,0,0,5250,0,0,25,6,0,0,0,1,10
447,40.89440042552915,-74.07033255134145,2023-01-12 02:47:00,72.82130001531459,2,3,0,20.931319720892475,25.47921365109131,38.85607394434585,4.936143526840208,1,0,0,1,23331,0,1,22,2,0,0,0,0,25
448,40.801351274103574,-74.10268808164757,2023-07-07 05:52:00,57.09100618332447,5,4,0,19.544084764161525,85.33893243146885,3.3472395299078928,1.035911012371132,2,0,0,0,25769,0,1,14,2,0,0,0,1,37
449,40.650503834212365,-74.17117620890049,2023-09-12 23:00:00,57.201470537783614,23,1,0,9.103337952354021,45.419281318162355,36.04896091911157,1.0006821712176794,1,0,0,0,8391,1,0,28,2,1,0,0,1,43
